"occupancyRatio","log_price","accommodates","cleaning_fee","host_has_profile_pic","host_identity_verified","instant_bookable","latitude","longitude","number_of_reviews","age","hostAge","Wireless.Internet","Kitchen","Heating","Essentials","Air.conditioning","Smoke.detector","TV","Hangers","Shampoo","Manhattan","Central.Park","Times.Square","New.York.City","Prospect.Park","East.Village","Broadway","private","apartment","apt","cozy","br","spacious","studio","brooklyn","apartment.1","bedroom.1","kitchen","bed","walk","private.1","park.1"
0.0327868852459016,5.01063529409626,2,1,1,0,0,40.7479999215713,-73.9894048621382,6,183,701,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0289156626506024,3.98898404656427,2,1,1,1,0,40.6834255146389,-73.9567054648428,12,415,1852,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.032258064516129,4.95582705760126,2,1,1,1,0,40.6603382298431,-73.9828971587944,62,1922,1976,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
0.0625,4.53259949315326,4,0,1,1,0,40.6140107431908,-74.0304264184325,2,32,1377,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
0.0395061728395062,3.66356164612965,1,1,1,0,0,40.7609817233142,-73.7985595943637,16,405,821,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0.0108695652173913,3.85014760171006,1,1,1,0,0,40.8391224617032,-73.9381358493341,2,184,203,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.00696864111498258,4.24849524204936,4,1,1,0,1,40.6278398039595,-73.9704008397125,10,1435,1652,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1
0.033434650455927,5.01063529409626,3,1,1,1,0,40.6826265030038,-73.9629487935983,11,329,1966,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.12,6.10924758276437,6,1,1,0,0,40.762998672446,-73.9903432602345,9,75,86,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.037176724137931,3.91202300542815,3,1,1,1,1,40.869286446809,-73.9242137613397,69,1856,1968,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0.0254110612855007,6.10924758276437,6,1,1,1,0,40.747084377301,-74.0035844430163,17,669,709,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.0294117647058824,5.92692602597041,2,1,1,0,0,40.7348220467151,-73.9863532296839,10,340,491,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
0.111801242236025,4.55387689160054,4,1,1,0,0,40.7074695964423,-73.8946835124573,18,161,1414,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0136986301369863,3.91202300542815,3,1,1,1,1,40.6003553919105,-73.7513508219913,7,511,615,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0.0784708249496982,5.27299955856375,6,1,1,1,0,40.6694562030482,-73.9500752622647,78,994,1450,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.0119047619047619,5.29831736654804,3,1,1,0,1,40.7070909494282,-74.0074809797648,2,168,193,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,4.8283137373023,2,1,1,1,0,40.7925372125292,-73.971849962995,22,1100,1941,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0176991150442478,4.55387689160054,1,0,1,0,1,40.7180006949948,-73.9849707328146,2,113,1726,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0343417825020442,4.0943445622221,1,1,1,1,0,40.6919251470824,-73.9273980270491,42,1223,2147,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0420792079207921,5.00394630594546,2,1,1,0,0,40.7319963290914,-74.0027294537139,17,404,433,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0352112676056338,5.41610040220442,3,1,1,0,1,40.8065515725921,-73.9497320365527,5,142,2181,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0.0359477124183007,4.77912349311153,2,1,1,1,0,40.6903520945665,-73.9963324060767,22,612,1944,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0206022187004754,5.39362754635236,4,1,1,1,0,40.7180633198224,-73.9863102836449,13,631,983,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0188034188034188,4.59511985013459,2,1,1,1,0,40.7066654099671,-73.9492075560971,22,1170,1795,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
0.0197109067017083,4.8283137373023,4,0,1,1,0,40.7816509859772,-73.9482546234769,15,761,1531,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0401960784313726,4.64439089914137,1,0,1,0,0,40.7668213648859,-73.9869339181984,41,1020,1037,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.136612021857924,4.77912349311153,2,1,1,1,1,40.7757103576184,-73.9480265870248,25,183,1385,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0.0289855072463768,4.60517018598809,1,0,1,0,0,40.80554538612,-73.9574565058912,2,69,968,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0.00650054171180932,3.66356164612965,1,1,1,1,0,40.6914189159664,-73.9449771772994,6,923,1690,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.00668449197860963,4.17438726989564,3,1,1,1,1,40.6945406950231,-73.9449530112672,5,748,1480,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0.0639269406392694,4.95582705760126,7,1,1,1,0,40.684056568696,-73.9161247032956,56,876,938,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0666666666666667,5.7268477475872,6,1,1,1,1,40.7121485443336,-73.9935515057239,7,105,509,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.018018018018018,5.52146091786225,2,0,1,0,0,40.7389608556103,-74.0052244872084,4,222,298,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0418410041841004,4.60517018598809,2,0,1,0,0,40.810722902589,-73.9234920872436,10,239,319,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0210918114143921,5.55682806169954,4,1,1,1,0,40.778696825621,-73.9808796284097,17,806,833,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0552699228791774,4.93447393313069,6,1,1,0,0,40.6998211705226,-73.9195665278442,86,1556,1690,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.0227906976744186,4.93447393313069,2,1,1,1,0,40.745031431967,-73.9887642473652,49,2150,2287,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.00801282051282051,4.38202663467388,3,1,1,1,0,40.8540221311471,-73.9294165658699,5,624,1057,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0775862068965517,4.17438726989564,2,1,1,0,0,40.6867882619753,-73.9232678782507,9,116,1215,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.053184044786564,3.85014760171006,1,1,1,1,0,40.7910640640613,-73.9505773996893,76,1429,1706,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
0.0721649484536082,3.95124371858143,2,1,1,1,0,40.6619726208099,-73.946683640285,14,194,1585,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
0.0263644773358002,5.13579843705026,3,1,1,1,0,40.6862569941115,-73.9759762771943,57,2162,2289,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
0.0533333333333333,4.0943445622221,2,1,1,1,0,40.6497731716651,-73.9625020964988,4,75,551,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.0526315789473684,4.81218435537242,2,1,1,1,0,40.7981949553462,-73.9697937398945,2,38,1986,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0612244897959184,4.17438726989564,2,1,1,0,0,40.6574001904157,-73.9617407892811,3,49,566,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
0.0740740740740741,6.5510803350434,5,1,1,1,0,40.7254010324074,-74.0041769391309,2,27,425,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0.0625,4.44265125649032,2,0,1,0,1,40.6923926857817,-73.9141577068618,24,384,481,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
0.0732824427480916,5.01063529409626,4,1,1,0,0,40.7026599562834,-73.9834998600423,48,655,686,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.0558021559923906,6.30078579466325,10,1,1,1,0,40.7133277686041,-73.9917715809418,88,1577,2171,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
0.0312849162011173,5.29330482472449,2,0,1,1,0,40.7032329713566,-73.9354895190403,56,1790,2717,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0.0213114754098361,4.78749174278205,2,1,1,0,0,40.724429234531,-73.9835773488586,13,610,693,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3.40119738166216,2,1,1,0,1,40.8205129897434,-73.9542860762599,2,2,15,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0920502092050209,4.44265125649032,2,1,1,1,0,40.6758589076316,-73.9621000850058,22,239,505,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0437956204379562,4.17438726989564,2,0,1,1,0,40.6794820234469,-73.9721878701823,6,137,890,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.0636363636363636,4.74493212836325,4,1,1,0,0,40.6786351141228,-73.845964719543,7,110,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0723436322532027,4.23410650459726,1,1,1,1,0,40.7081804698897,-73.9220215329634,96,1327,1776,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0516795865633075,4.38202663467388,2,1,1,1,1,40.6815326874002,-73.9229380618508,20,387,416,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0.0114285714285714,5.01063529409626,5,1,1,0,0,40.7467559381047,-73.9768177057063,2,175,541,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.222222222222222,4.60517018598809,2,1,1,1,0,40.728788816626,-73.9857456515057,2,9,204,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.133928571428571,5.19295685089021,2,1,1,0,0,40.7649822881632,-73.9859605105262,15,112,142,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.099009900990099,5.32300997913841,2,1,1,1,0,40.7857520809162,-73.9739729966806,80,808,857,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
0.121212121212121,3.80666248977032,1,0,1,1,0,40.6970832714051,-73.9137881494891,12,99,842,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.025,3.80666248977032,2,1,1,0,0,40.7864457758962,-73.8473515319363,4,160,193,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
0.141509433962264,5.52146091786225,2,1,1,1,0,40.7844186578367,-73.9744828609089,15,106,862,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0.0337078651685393,4.49980967033026,2,1,1,0,1,40.5908440124797,-73.7930823217446,15,445,525,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.015625,4.15888308335967,2,1,1,1,0,40.7325706153099,-73.9823380462664,2,128,1516,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.416666666666667,3.63758615972639,1,0,1,1,0,40.6706105641494,-73.9315092564923,10,24,318,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.0759075907590759,4.36944785246702,2,1,1,1,0,40.6407882676815,-73.9672014228204,23,303,1333,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.00390625,4.44265125649032,2,0,1,1,0,40.7557337071963,-73.9087550467368,5,1280,1457,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
0.0048661800486618,5.29831736654804,3,0,1,1,0,40.7275337139703,-73.9782521373247,2,411,643,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.0556621880998081,4.9416424226093,2,0,1,1,0,40.7285456424608,-73.9804291841741,29,521,549,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.111776447105788,4.36944785246702,4,1,1,1,0,40.7615027901009,-73.9880395397568,56,501,513,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0355450236966825,4.36944785246702,2,1,1,1,0,40.8455474743483,-73.9391224029546,15,422,1086,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0.0883190883190883,4.17438726989564,2,1,1,0,0,40.7023232720126,-73.9229921413415,31,351,1159,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.0909090909090909,5.51745289646471,3,1,1,1,0,40.7261177349689,-73.9845442035341,4,44,1575,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0.0838709677419355,4.36944785246702,3,1,1,1,0,40.7867608034721,-73.9437622359913,13,155,237,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.190184049079755,5.29831736654804,4,1,1,1,1,40.762092176817,-73.990742002828,62,326,329,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.0838709677419355,5.02388052084628,6,1,1,1,0,40.6840681534826,-73.9548712091655,91,1085,1102,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.00925925925925926,4.70048036579242,2,0,1,1,0,40.6924075663479,-73.9690613078472,7,756,823,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0.0204418067919552,5.29831736654804,4,1,1,1,0,40.7476717690858,-73.9749973393119,62,3033,3110,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0305958132045089,5.01063529409626,4,1,1,1,0,40.6937199707366,-73.9457845189144,19,621,668,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.0125260960334029,4.60517018598809,2,0,1,0,0,40.7002166549814,-73.9144094537217,6,479,1089,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
0.0421052631578947,3.66356164612965,1,0,1,0,0,40.6881745709397,-73.9231946182784,12,285,495,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
0.00946372239747634,5.29831736654804,2,1,1,0,0,40.6945039802044,-73.9954293003074,6,634,1282,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.166900420757363,4.15888308335967,2,1,1,1,1,40.6904846076343,-73.9219252446041,238,1426,1552,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0.0852713178294574,5.29831736654804,3,1,1,1,1,40.7847849429101,-73.9486602798606,11,129,353,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.124528301886792,3.91202300542815,2,1,1,1,0,40.6949795294076,-73.9113442796291,66,530,678,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
0.108695652173913,4.9416424226093,2,1,1,1,0,40.7725412982308,-73.985265633239,75,690,720,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.0848484848484849,4.9416424226093,4,1,1,0,0,40.7624377598932,-73.9913712787652,14,165,1052,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
0.0637958532695375,4.59511985013459,4,1,1,1,1,40.777548933861,-73.9476806176658,40,627,628,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.00614574187884109,4.07753744390572,2,0,1,1,0,40.6583674799319,-73.9488202655943,7,1139,1730,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
0.142045454545455,6.64248680136726,8,1,1,1,1,40.7479453957686,-73.9940547957418,50,352,2186,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.348484848484849,4.00733318523247,1,0,1,0,0,40.7498652767253,-73.9866403125688,23,66,75,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.125,4.57471097850338,1,1,1,0,0,40.8289584338126,-73.9407985202406,3,24,1703,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
0.0411522633744856,4.24849524204936,2,1,1,1,1,40.7169701158393,-73.991459239672,10,243,1348,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.0309477756286267,4.74493212836325,4,1,1,1,0,40.6846953105474,-73.9452311729294,32,1034,1202,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0218712029161604,5.24702407216049,2,1,1,1,0,40.7544036084715,-73.9734508573912,18,823,834,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0.0390492359932088,4.82028156560504,2,1,1,1,0,40.6941830683149,-73.96770333773,46,1178,1424,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0182186234817814,5.16478597392351,4,1,1,1,0,40.6811196611871,-73.9649248705992,9,494,1950,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.209602954755309,4.90527477843843,2,1,1,1,1,40.7644440353585,-73.989647243996,227,1083,1096,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0272247054043072,4.65396035015752,4,0,1,1,0,40.806133755649,-73.9473696140126,67,2461,2515,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.138888888888889,3.80666248977032,2,1,1,1,0,40.6402782341598,-73.9739618922705,5,36,65,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.0072992700729927,5.54126354515843,3,1,1,1,1,40.7247677646412,-73.9932328537037,8,1096,1114,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.0119047619047619,5.95324333428779,5,0,1,1,0,40.7405163309699,-74.0042277978736,3,252,558,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0.0227848101265823,3.80666248977032,2,1,1,0,0,40.6874431581086,-73.9232151180657,18,790,2453,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0109489051094891,3.91202300542815,1,0,1,1,0,40.686952373913,-73.9275263938267,3,274,1085,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
0.0526315789473684,4.02535169073515,1,0,1,1,0,40.7071490763837,-73.9255751364586,44,836,891,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.133333333333333,5.29831736654804,4,1,1,1,0,40.6888249579357,-73.9862906033683,2,15,1782,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0.0784313725490196,4.90527477843843,4,1,1,0,1,40.7464506119944,-73.9024553865486,28,357,462,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.180555555555556,5.52146091786225,2,1,1,0,0,40.7591036899034,-73.9913926640127,13,72,91,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0572916666666667,5.24702407216049,2,1,1,1,0,40.7361576507134,-74.0000546693545,44,768,786,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.184615384615385,4.38202663467388,2,1,1,1,1,40.7635384812294,-73.9392241186784,36,195,726,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0.0355191256830601,4.14313472639153,1,1,1,1,0,40.7117155287827,-73.9425369549828,13,366,2099,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0.0239234449760766,4.38202663467388,2,1,1,1,1,40.6597538537274,-73.9625870444357,10,418,1727,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
0.00568181818181818,5.85793315448346,4,1,1,1,0,40.7299230694464,-73.9562836379262,4,704,1086,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
0.019672131147541,5.85793315448346,5,1,1,1,0,40.793205801619,-73.9768457227446,6,305,605,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
0.0768175582990398,4.36944785246702,2,1,1,1,1,40.7616385147679,-73.9905567356994,56,729,1168,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.032258064516129,3.91202300542815,2,1,1,1,0,40.6757982822412,-73.9318475082135,21,651,1712,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
0.0714285714285714,3.63758615972639,2,1,1,0,1,40.6855594490716,-73.9406495031122,2,28,1105,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0730994152046784,5.01063529409626,2,1,1,1,0,40.7134841797063,-73.9913475027656,25,342,1600,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
0.0715421303656598,4.90527477843843,2,1,1,0,0,40.7564279375511,-73.9693679560589,135,1887,1956,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.146706586826347,4.93447393313069,3,1,1,0,0,40.7307722829212,-73.9865093467732,98,668,712,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
